Wed Sep 09 05:34:10 +0000 2015,0
Wed Sep 09 05:34:10 +0000 2015,0.375
Wed Sep 09 05:34:11 +0000 2015,0.0625
Wed Sep 09 05:34:11 +0000 2015,-0.25
Wed Sep 09 05:34:13 +0000 2015,-0.09375
Wed Sep 09 05:34:15 +0000 2015,0
Wed Sep 09 05:34:19 +0000 2015,0
Wed Sep 09 05:34:19 +0000 2015,0.5
Wed Sep 09 05:34:20 +0000 2015,0.3125
Wed Sep 09 05:34:20 +0000 2015,0
Wed Sep 09 05:34:20 +0000 2015,-0.375
Wed Sep 09 05:34:20 +0000 2015,0.0833333333333
Wed Sep 09 05:34:21 +0000 2015,0
Wed Sep 09 05:34:23 +0000 2015,0
Wed Sep 09 05:34:28 +0000 2015,0
Wed Sep 09 05:34:30 +0000 2015,-0.375
Wed Sep 09 05:34:32 +0000 2015,0
Wed Sep 09 05:34:32 +0000 2015,0.375
Wed Sep 09 05:34:33 +0000 2015,0.625
Wed Sep 09 05:34:33 +0000 2015,0
Wed Sep 09 05:34:34 +0000 2015,-0.0833333333333
Wed Sep 09 05:34:40 +0000 2015,0.5
Wed Sep 09 05:34:41 +0000 2015,0.4375
Wed Sep 09 05:34:41 +0000 2015,-0.375
Wed Sep 09 05:34:44 +0000 2015,0.1875
Wed Sep 09 05:34:45 +0000 2015,0
Wed Sep 09 05:34:48 +0000 2015,0.5
Wed Sep 09 05:34:48 +0000 2015,-0.375
Wed Sep 09 05:35:02 +0000 2015,-0.375
Wed Sep 09 05:35:03 +0000 2015,-0.25
Wed Sep 09 05:35:04 +0000 2015,0.5
Wed Sep 09 05:35:04 +0000 2015,-0.375
Wed Sep 09 05:35:05 +0000 2015,-0.25
Wed Sep 09 05:35:06 +0000 2015,-0.0833333333333
Wed Sep 09 05:35:08 +0000 2015,-0.3125
Wed Sep 09 05:35:10 +0000 2015,0
Wed Sep 09 05:35:10 +0000 2015,0.5
Wed Sep 09 05:35:12 +0000 2015,-0.625
Wed Sep 09 05:35:14 +0000 2015,0
Wed Sep 09 05:35:15 +0000 2015,0.375
Wed Sep 09 05:35:21 +0000 2015,-0.375
Wed Sep 09 05:35:21 +0000 2015,0
Wed Sep 09 05:35:22 +0000 2015,0.375
Wed Sep 09 05:35:22 +0000 2015,0.375
Wed Sep 09 05:35:22 +0000 2015,0
Wed Sep 09 05:35:23 +0000 2015,-0.0625
Wed Sep 09 05:35:23 +0000 2015,0.0833333333333
Wed Sep 09 05:35:24 +0000 2015,0.5
Wed Sep 09 05:35:25 +0000 2015,-0.25
Wed Sep 09 05:35:28 +0000 2015,0.3125
Wed Sep 09 05:35:28 +0000 2015,0.3125
Wed Sep 09 05:35:29 +0000 2015,0.5
Wed Sep 09 05:35:30 +0000 2015,0.5
Wed Sep 09 05:35:32 +0000 2015,0
Wed Sep 09 05:35:32 +0000 2015,0.1875
Wed Sep 09 05:35:45 +0000 2015,0
Wed Sep 09 05:35:52 +0000 2015,0
Wed Sep 09 05:35:53 +0000 2015,-0.25
Wed Sep 09 05:35:55 +0000 2015,-0.375
Wed Sep 09 05:35:58 +0000 2015,0
Wed Sep 09 05:35:59 +0000 2015,0.375
Wed Sep 09 05:36:00 +0000 2015,0.25
Wed Sep 09 05:36:00 +0000 2015,0
Wed Sep 09 05:36:01 +0000 2015,-0.375
Wed Sep 09 05:36:02 +0000 2015,0.625
Wed Sep 09 05:36:03 +0000 2015,-0.0625
Wed Sep 09 05:36:07 +0000 2015,-0.375
Wed Sep 09 05:36:09 +0000 2015,-0.375
Wed Sep 09 05:36:11 +0000 2015,0.0625
Wed Sep 09 05:36:12 +0000 2015,-0.25
Wed Sep 09 05:36:24 +0000 2015,0
Wed Sep 09 05:36:31 +0000 2015,0.5
Wed Sep 09 05:36:31 +0000 2015,0.5
Wed Sep 09 05:36:32 +0000 2015,0.5
Wed Sep 09 05:36:37 +0000 2015,0.0
Wed Sep 09 05:36:43 +0000 2015,0
Wed Sep 09 05:36:47 +0000 2015,-0.375
Wed Sep 09 05:36:47 +0000 2015,0
Wed Sep 09 05:36:47 +0000 2015,0
Wed Sep 09 05:36:47 +0000 2015,0
Wed Sep 09 05:36:50 +0000 2015,0
Wed Sep 09 05:36:50 +0000 2015,0.375
Wed Sep 09 05:36:56 +0000 2015,0
Wed Sep 09 05:37:02 +0000 2015,-0.3125
Wed Sep 09 05:37:03 +0000 2015,-0.375
Wed Sep 09 05:37:04 +0000 2015,-0.375
Wed Sep 09 05:37:04 +0000 2015,-0.375
Wed Sep 09 05:37:07 +0000 2015,0
Wed Sep 09 05:37:07 +0000 2015,0.375
Wed Sep 09 05:37:10 +0000 2015,-0.3125
Wed Sep 09 05:37:11 +0000 2015,-0.375
Wed Sep 09 05:37:12 +0000 2015,0.125
Wed Sep 09 05:37:15 +0000 2015,0.25
Wed Sep 09 05:37:22 +0000 2015,-0.625
Wed Sep 09 05:37:22 +0000 2015,0.0
Wed Sep 09 05:37:23 +0000 2015,0.125
Wed Sep 09 05:37:23 +0000 2015,-0.375
Wed Sep 09 05:37:24 +0000 2015,-0.375
Wed Sep 09 05:37:26 +0000 2015,0.45
Wed Sep 09 05:37:29 +0000 2015,-0.0625
Wed Sep 09 05:37:34 +0000 2015,-0.375
Wed Sep 09 05:37:44 +0000 2015,-0.375
Wed Sep 09 05:37:45 +0000 2015,0.25
Wed Sep 09 05:37:46 +0000 2015,0
Wed Sep 09 05:37:46 +0000 2015,-0.625
Wed Sep 09 05:37:49 +0000 2015,0.166666666667
Wed Sep 09 05:37:50 +0000 2015,-0.375
Wed Sep 09 05:37:54 +0000 2015,0.125
Wed Sep 09 05:38:01 +0000 2015,-0.25
Wed Sep 09 05:38:02 +0000 2015,0.0416666666667
Wed Sep 09 05:38:03 +0000 2015,-0.25
Wed Sep 09 05:38:05 +0000 2015,0.375
Wed Sep 09 05:38:06 +0000 2015,0.375
Wed Sep 09 05:38:06 +0000 2015,0.375
Wed Sep 09 05:38:09 +0000 2015,0.125
Wed Sep 09 05:38:11 +0000 2015,-0.375
Wed Sep 09 05:38:12 +0000 2015,0.0625
Wed Sep 09 05:38:12 +0000 2015,-0.25
Wed Sep 09 05:38:22 +0000 2015,0.375
Wed Sep 09 05:38:25 +0000 2015,0.45
Wed Sep 09 05:38:32 +0000 2015,-0.625
Wed Sep 09 05:38:33 +0000 2015,-0.625
Wed Sep 09 05:38:37 +0000 2015,0
Wed Sep 09 05:38:44 +0000 2015,0.125
Wed Sep 09 05:38:44 +0000 2015,0
Wed Sep 09 05:38:44 +0000 2015,-0.0625
Wed Sep 09 05:38:46 +0000 2015,0.666666666667
Wed Sep 09 05:38:57 +0000 2015,0
Wed Sep 09 05:38:58 +0000 2015,0
Wed Sep 09 05:38:58 +0000 2015,0.375
Wed Sep 09 05:39:00 +0000 2015,-0.5
Wed Sep 09 05:39:00 +0000 2015,0
Wed Sep 09 05:39:03 +0000 2015,0.0
Wed Sep 09 05:39:03 +0000 2015,-0.375
Wed Sep 09 05:39:05 +0000 2015,-0.375
Wed Sep 09 05:39:07 +0000 2015,0
Wed Sep 09 05:39:08 +0000 2015,0.375
Wed Sep 09 05:39:16 +0000 2015,-0.0625
Wed Sep 09 05:39:19 +0000 2015,0
Wed Sep 09 05:39:21 +0000 2015,0
Wed Sep 09 05:39:22 +0000 2015,0
Wed Sep 09 05:39:44 +0000 2015,-0.375
Wed Sep 09 05:39:55 +0000 2015,-0.375
Wed Sep 09 05:39:56 +0000 2015,-0.375
Wed Sep 09 05:40:02 +0000 2015,0.25
Wed Sep 09 05:40:02 +0000 2015,0
Wed Sep 09 05:40:03 +0000 2015,0
Wed Sep 09 05:40:04 +0000 2015,-0.34375
Wed Sep 09 05:40:07 +0000 2015,0
Wed Sep 09 05:40:07 +0000 2015,0.5
Wed Sep 09 05:40:07 +0000 2015,0.3125
Wed Sep 09 05:40:08 +0000 2015,0
Wed Sep 09 05:40:08 +0000 2015,0
Wed Sep 09 05:40:09 +0000 2015,0
Wed Sep 09 05:40:11 +0000 2015,0
Wed Sep 09 05:40:11 +0000 2015,0
Wed Sep 09 05:40:13 +0000 2015,0.0625
Wed Sep 09 05:40:13 +0000 2015,0
Wed Sep 09 05:40:13 +0000 2015,-0.25
Wed Sep 09 05:40:13 +0000 2015,0.375
Wed Sep 09 05:40:14 +0000 2015,0.375
Wed Sep 09 05:40:14 +0000 2015,0.375
Wed Sep 09 05:40:15 +0000 2015,0.375
Wed Sep 09 05:40:15 +0000 2015,0
Wed Sep 09 05:40:15 +0000 2015,0.375
Wed Sep 09 05:40:15 +0000 2015,0.375
Wed Sep 09 05:40:16 +0000 2015,0.375
Wed Sep 09 05:40:16 +0000 2015,-0.0625
Wed Sep 09 05:40:16 +0000 2015,0.375
Wed Sep 09 05:40:16 +0000 2015,0.375
Wed Sep 09 05:40:17 +0000 2015,0.125
Wed Sep 09 05:40:17 +0000 2015,0
Wed Sep 09 05:40:18 +0000 2015,0
Wed Sep 09 05:40:18 +0000 2015,0.375
Wed Sep 09 05:40:19 +0000 2015,0.75
Wed Sep 09 05:40:20 +0000 2015,-0.375
Wed Sep 09 05:40:21 +0000 2015,0.125
Wed Sep 09 05:40:25 +0000 2015,0.125
Wed Sep 09 05:40:29 +0000 2015,0.125
Wed Sep 09 05:40:33 +0000 2015,0.125
Wed Sep 09 05:40:33 +0000 2015,0.25
Wed Sep 09 05:40:37 +0000 2015,0.125
Wed Sep 09 05:40:39 +0000 2015,0.0
Wed Sep 09 05:40:41 +0000 2015,0.5
Wed Sep 09 05:40:41 +0000 2015,0.125
Wed Sep 09 05:40:42 +0000 2015,0.375
Wed Sep 09 05:40:45 +0000 2015,0.125
Wed Sep 09 05:40:46 +0000 2015,-0.625
Wed Sep 09 05:40:46 +0000 2015,0.1875
Wed Sep 09 05:40:47 +0000 2015,0
Wed Sep 09 05:40:48 +0000 2015,0.375
Wed Sep 09 05:40:49 +0000 2015,-0.375
Wed Sep 09 05:40:49 +0000 2015,-0.375
Wed Sep 09 05:40:49 +0000 2015,0
Wed Sep 09 05:40:49 +0000 2015,0.125
Wed Sep 09 05:40:50 +0000 2015,0.375
Wed Sep 09 05:40:56 +0000 2015,-0.375
Wed Sep 09 05:41:02 +0000 2015,0
Wed Sep 09 05:41:02 +0000 2015,-0.375
Wed Sep 09 05:41:03 +0000 2015,0
Wed Sep 09 05:41:06 +0000 2015,0.25
Wed Sep 09 05:41:12 +0000 2015,-0.375
Wed Sep 09 05:41:13 +0000 2015,0
Wed Sep 09 05:41:15 +0000 2015,0.375
Wed Sep 09 05:41:20 +0000 2015,-0.3125
Wed Sep 09 05:41:21 +0000 2015,0
Wed Sep 09 05:41:25 +0000 2015,-0.375
Wed Sep 09 05:41:27 +0000 2015,-0.375
Wed Sep 09 05:41:33 +0000 2015,0
Wed Sep 09 05:41:35 +0000 2015,0.5
Wed Sep 09 05:41:35 +0000 2015,0
Wed Sep 09 05:41:35 +0000 2015,0.375
Wed Sep 09 05:41:35 +0000 2015,-0.25
Wed Sep 09 05:41:39 +0000 2015,0
Wed Sep 09 05:41:43 +0000 2015,0.375
Wed Sep 09 05:41:46 +0000 2015,-0.375
Wed Sep 09 05:41:50 +0000 2015,0
Wed Sep 09 05:41:52 +0000 2015,0
Wed Sep 09 05:41:52 +0000 2015,0.375
Wed Sep 09 05:41:57 +0000 2015,-0.25
Wed Sep 09 05:42:00 +0000 2015,-0.3125
Wed Sep 09 05:42:00 +0000 2015,0
Wed Sep 09 05:42:00 +0000 2015,0
Wed Sep 09 05:42:03 +0000 2015,0.375
Wed Sep 09 05:42:05 +0000 2015,0
Wed Sep 09 05:42:07 +0000 2015,-0.375
Wed Sep 09 05:42:10 +0000 2015,0
Wed Sep 09 05:42:10 +0000 2015,0
Wed Sep 09 05:42:11 +0000 2015,0.0625
Wed Sep 09 05:42:12 +0000 2015,-0.25
Wed Sep 09 05:42:13 +0000 2015,0.0
Wed Sep 09 05:42:21 +0000 2015,0
Wed Sep 09 05:42:22 +0000 2015,-0.25
Wed Sep 09 05:42:22 +0000 2015,0.625
Wed Sep 09 05:42:22 +0000 2015,0
Wed Sep 09 05:42:22 +0000 2015,0
Wed Sep 09 05:42:24 +0000 2015,-0.0416666666667
Wed Sep 09 05:42:27 +0000 2015,0.0
Wed Sep 09 05:42:30 +0000 2015,0.291666666667
Wed Sep 09 05:42:35 +0000 2015,0
Wed Sep 09 05:42:53 +0000 2015,0.5
Wed Sep 09 05:42:53 +0000 2015,0
Wed Sep 09 05:42:53 +0000 2015,-0.25
Wed Sep 09 05:42:59 +0000 2015,-0.25
Wed Sep 09 05:43:00 +0000 2015,0
Wed Sep 09 05:43:00 +0000 2015,0.375
Wed Sep 09 05:43:02 +0000 2015,-0.375
Wed Sep 09 05:43:05 +0000 2015,0.125
Wed Sep 09 05:43:05 +0000 2015,0.125
Wed Sep 09 05:43:06 +0000 2015,0
Wed Sep 09 05:43:18 +0000 2015,0.4375
Wed Sep 09 05:43:21 +0000 2015,0
Wed Sep 09 05:43:22 +0000 2015,-0.375
Wed Sep 09 05:43:24 +0000 2015,0.5
Wed Sep 09 05:43:24 +0000 2015,-0.375
Wed Sep 09 05:43:25 +0000 2015,-0.375
Wed Sep 09 05:43:31 +0000 2015,0.625
Wed Sep 09 05:43:36 +0000 2015,0
Wed Sep 09 05:43:39 +0000 2015,-0.375
Wed Sep 09 05:43:39 +0000 2015,0.125
Wed Sep 09 05:43:40 +0000 2015,0
Wed Sep 09 05:43:49 +0000 2015,0
Wed Sep 09 05:43:49 +0000 2015,0.375
Wed Sep 09 05:43:55 +0000 2015,0.375
Wed Sep 09 05:43:56 +0000 2015,0
Wed Sep 09 05:43:56 +0000 2015,0.375
Wed Sep 09 05:43:57 +0000 2015,0
Wed Sep 09 05:43:57 +0000 2015,0
Wed Sep 09 05:43:57 +0000 2015,0.375
Wed Sep 09 05:43:59 +0000 2015,0
Wed Sep 09 05:44:02 +0000 2015,0
Wed Sep 09 05:44:02 +0000 2015,-0.375
Wed Sep 09 05:44:02 +0000 2015,0
Wed Sep 09 05:44:04 +0000 2015,0
Wed Sep 09 05:44:04 +0000 2015,0.285714285714
Wed Sep 09 05:44:05 +0000 2015,-0.375
Wed Sep 09 05:44:13 +0000 2015,0.0625
Wed Sep 09 05:44:13 +0000 2015,-0.25
Wed Sep 09 05:44:14 +0000 2015,0
Wed Sep 09 05:44:24 +0000 2015,0
Wed Sep 09 05:44:38 +0000 2015,-0.375
Wed Sep 09 05:44:40 +0000 2015,-0.375
Wed Sep 09 05:44:45 +0000 2015,-0.375
Wed Sep 09 05:44:50 +0000 2015,0
Wed Sep 09 05:44:50 +0000 2015,0.375
Wed Sep 09 05:44:51 +0000 2015,0.166666666667
Wed Sep 09 05:44:53 +0000 2015,0
Wed Sep 09 05:44:54 +0000 2015,0
Wed Sep 09 05:44:55 +0000 2015,0.375
Wed Sep 09 05:44:56 +0000 2015,-0.3125
Wed Sep 09 05:44:57 +0000 2015,-0.375
Wed Sep 09 05:45:00 +0000 2015,0
Wed Sep 09 05:45:01 +0000 2015,0
Wed Sep 09 05:45:02 +0000 2015,0
Wed Sep 09 05:45:02 +0000 2015,0
Wed Sep 09 05:45:02 +0000 2015,0
Wed Sep 09 05:45:02 +0000 2015,0
Wed Sep 09 05:45:02 +0000 2015,0.0
Wed Sep 09 05:45:03 +0000 2015,-0.375
Wed Sep 09 05:45:04 +0000 2015,-0.4375
Wed Sep 09 05:45:04 +0000 2015,0
Wed Sep 09 05:45:05 +0000 2015,0
Wed Sep 09 05:45:11 +0000 2015,-0.375
Wed Sep 09 05:45:11 +0000 2015,0.25
Wed Sep 09 05:45:11 +0000 2015,0
Wed Sep 09 05:45:12 +0000 2015,0
Wed Sep 09 05:45:12 +0000 2015,0
Wed Sep 09 05:45:13 +0000 2015,-0.0625
Wed Sep 09 05:45:14 +0000 2015,0
Wed Sep 09 05:45:19 +0000 2015,0
Wed Sep 09 05:45:21 +0000 2015,-0.375
Wed Sep 09 05:45:23 +0000 2015,0.5
Wed Sep 09 05:45:24 +0000 2015,-0.25
Wed Sep 09 05:45:25 +0000 2015,0.375
Wed Sep 09 05:45:29 +0000 2015,-0.375
Wed Sep 09 05:45:30 +0000 2015,0
Wed Sep 09 05:45:31 +0000 2015,-0.375
Wed Sep 09 05:45:34 +0000 2015,0.25
Wed Sep 09 05:45:36 +0000 2015,-0.375
Wed Sep 09 05:45:37 +0000 2015,0.166666666667
Wed Sep 09 05:45:40 +0000 2015,0
Wed Sep 09 05:45:41 +0000 2015,0.0
Wed Sep 09 05:45:42 +0000 2015,0
Wed Sep 09 05:45:45 +0000 2015,0.375
Wed Sep 09 05:45:45 +0000 2015,0
Wed Sep 09 05:45:46 +0000 2015,0
Wed Sep 09 05:45:46 +0000 2015,0
Wed Sep 09 05:45:47 +0000 2015,-0.375
Wed Sep 09 05:45:48 +0000 2015,0
Wed Sep 09 05:45:53 +0000 2015,0
Wed Sep 09 05:45:53 +0000 2015,0.375
Wed Sep 09 05:45:53 +0000 2015,0
Wed Sep 09 05:45:54 +0000 2015,0
Wed Sep 09 05:45:55 +0000 2015,0
Wed Sep 09 05:45:57 +0000 2015,0
Wed Sep 09 05:45:57 +0000 2015,-0.375
Wed Sep 09 05:45:58 +0000 2015,0
Wed Sep 09 05:46:02 +0000 2015,-0.375
Wed Sep 09 05:46:03 +0000 2015,0.5
Wed Sep 09 05:46:05 +0000 2015,0.375
Wed Sep 09 05:46:05 +0000 2015,-0.375
Wed Sep 09 05:46:05 +0000 2015,0
Wed Sep 09 05:46:06 +0000 2015,0.25
Wed Sep 09 05:46:10 +0000 2015,0.5
Wed Sep 09 05:46:11 +0000 2015,0
Wed Sep 09 05:46:12 +0000 2015,-0.375
Wed Sep 09 05:46:13 +0000 2015,0.0625
Wed Sep 09 05:46:13 +0000 2015,-0.25
Wed Sep 09 05:46:17 +0000 2015,-0.375
Wed Sep 09 05:46:20 +0000 2015,0.0
Wed Sep 09 05:46:20 +0000 2015,0.166666666667
Wed Sep 09 05:46:27 +0000 2015,-0.375
Wed Sep 09 05:46:29 +0000 2015,0.3125
Wed Sep 09 05:46:29 +0000 2015,-0.25
Wed Sep 09 05:46:31 +0000 2015,0
Wed Sep 09 05:46:34 +0000 2015,0
Wed Sep 09 05:46:34 +0000 2015,0.125
Wed Sep 09 05:46:34 +0000 2015,0.375
Wed Sep 09 05:46:35 +0000 2015,-0.375
Wed Sep 09 05:46:56 +0000 2015,0.5
Wed Sep 09 05:46:58 +0000 2015,0.1875
Wed Sep 09 05:46:58 +0000 2015,-0.375
Wed Sep 09 05:47:00 +0000 2015,0.25
Wed Sep 09 05:47:01 +0000 2015,0
Wed Sep 09 05:47:02 +0000 2015,-0.375
Wed Sep 09 05:47:03 +0000 2015,0.125
Wed Sep 09 05:47:04 +0000 2015,-0.625
Wed Sep 09 05:47:06 +0000 2015,0.125
Wed Sep 09 05:47:09 +0000 2015,-0.375
Wed Sep 09 05:47:12 +0000 2015,0.1875
Wed Sep 09 05:47:12 +0000 2015,0.03125
Wed Sep 09 05:47:13 +0000 2015,0
Wed Sep 09 05:47:14 +0000 2015,0.0
Wed Sep 09 05:47:14 +0000 2015,-0.3125
Wed Sep 09 05:47:18 +0000 2015,0
Wed Sep 09 05:47:19 +0000 2015,0.125
Wed Sep 09 05:47:21 +0000 2015,0
Wed Sep 09 05:47:22 +0000 2015,0
Wed Sep 09 05:47:23 +0000 2015,0.25
Wed Sep 09 05:47:28 +0000 2015,0
Wed Sep 09 05:47:37 +0000 2015,-0.75
Wed Sep 09 05:47:38 +0000 2015,0.0515
Wed Sep 09 05:47:38 +0000 2015,0.0416666666667
Wed Sep 09 05:47:39 +0000 2015,0.0515
Wed Sep 09 05:47:40 +0000 2015,0
Wed Sep 09 05:47:40 +0000 2015,-0.75
Wed Sep 09 05:47:41 +0000 2015,-0.375
Wed Sep 09 05:47:41 +0000 2015,0
Wed Sep 09 05:47:42 +0000 2015,0
Wed Sep 09 05:47:43 +0000 2015,0
Wed Sep 09 05:47:43 +0000 2015,0
Wed Sep 09 05:47:46 +0000 2015,0
Wed Sep 09 05:47:52 +0000 2015,0.125
Wed Sep 09 05:47:56 +0000 2015,0
Wed Sep 09 05:47:59 +0000 2015,-0.25
Wed Sep 09 05:48:00 +0000 2015,0
Wed Sep 09 05:48:00 +0000 2015,0
Wed Sep 09 05:48:00 +0000 2015,-0.375
Wed Sep 09 05:48:01 +0000 2015,0
Wed Sep 09 05:48:03 +0000 2015,-0.0625
Wed Sep 09 05:48:06 +0000 2015,0
Wed Sep 09 05:48:06 +0000 2015,0.375
Wed Sep 09 05:48:06 +0000 2015,0.375
Wed Sep 09 05:48:12 +0000 2015,0.25
Wed Sep 09 05:48:13 +0000 2015,-0.375
Wed Sep 09 05:48:29 +0000 2015,-0.375
Wed Sep 09 05:48:30 +0000 2015,0.0416666666667
Wed Sep 09 05:48:30 +0000 2015,-0.375
Wed Sep 09 05:48:32 +0000 2015,0.125
Wed Sep 09 05:48:33 +0000 2015,0
Wed Sep 09 05:48:35 +0000 2015,-0.3125
Wed Sep 09 05:48:51 +0000 2015,0
Wed Sep 09 05:48:52 +0000 2015,0
Wed Sep 09 05:48:55 +0000 2015,-0.15625
Wed Sep 09 05:49:02 +0000 2015,0.75
Wed Sep 09 05:49:08 +0000 2015,0.375
Wed Sep 09 05:49:11 +0000 2015,0
Wed Sep 09 05:49:13 +0000 2015,0.3125
Wed Sep 09 05:49:14 +0000 2015,0.5
Wed Sep 09 05:49:31 +0000 2015,0
Wed Sep 09 05:49:32 +0000 2015,0.5
Wed Sep 09 05:49:32 +0000 2015,0.5
Wed Sep 09 05:49:34 +0000 2015,0.875
Wed Sep 09 05:49:34 +0000 2015,-0.375
Wed Sep 09 05:49:41 +0000 2015,-0.375
Wed Sep 09 05:49:42 +0000 2015,0
Wed Sep 09 05:49:54 +0000 2015,0.5
Wed Sep 09 05:49:55 +0000 2015,-0.375
Wed Sep 09 05:49:58 +0000 2015,0.3125
Wed Sep 09 05:49:59 +0000 2015,0.125
Wed Sep 09 05:50:01 +0000 2015,0
Wed Sep 09 05:50:01 +0000 2015,0
Wed Sep 09 05:50:02 +0000 2015,0
Wed Sep 09 05:50:03 +0000 2015,-0.0625
Wed Sep 09 05:50:03 +0000 2015,-0.3125
Wed Sep 09 05:50:08 +0000 2015,-0.375
Wed Sep 09 05:50:09 +0000 2015,0.3125
Wed Sep 09 05:50:09 +0000 2015,0.5
Wed Sep 09 05:50:10 +0000 2015,0
Wed Sep 09 05:50:11 +0000 2015,0.3125
Wed Sep 09 05:50:11 +0000 2015,0.5
Wed Sep 09 05:50:12 +0000 2015,0.3125
Wed Sep 09 05:50:12 +0000 2015,0.5
Wed Sep 09 05:50:14 +0000 2015,-0.0625
Wed Sep 09 05:50:18 +0000 2015,-0.25
Wed Sep 09 05:50:24 +0000 2015,0.875
Wed Sep 09 05:50:26 +0000 2015,0.5
Wed Sep 09 05:50:26 +0000 2015,0.4375
Wed Sep 09 05:50:32 +0000 2015,-0.375
Wed Sep 09 05:50:34 +0000 2015,0.3125
Wed Sep 09 05:50:36 +0000 2015,0.25
Wed Sep 09 05:50:39 +0000 2015,-0.375
Wed Sep 09 05:50:40 +0000 2015,0.3125
Wed Sep 09 05:50:45 +0000 2015,-0.375
Wed Sep 09 05:50:48 +0000 2015,0
Wed Sep 09 05:50:48 +0000 2015,0.4375
Wed Sep 09 05:50:51 +0000 2015,-0.375
Wed Sep 09 05:50:54 +0000 2015,0
Wed Sep 09 05:50:54 +0000 2015,-0.375
Wed Sep 09 05:50:56 +0000 2015,-0.25
